ham,Thanks for your help with the proposal yesterday.
ham,I will upload the slides after the lecture.
spam,Claim your holiday voucher worth R5000 when you complete our quick survey Go to http://survey-rewards.co.za.
ham,The office will be closed on Thursday.
ham,Hey are we still meeting for 08:00?
ham,Please send me the address for tomorrows event.
ham,Meeting postponed to Friday same time same place.
ham,We landed safely I will message you from the hotel.
spam,WIN a grocery voucher worth R300 SMS WIN to 32145 now SMS charged at R1.50.
ham,Your delivery has been delayed by one day.
spam,Free entry into our weekly draw to WIN R200 SMS LUCKY to 34567 at R2.00.
ham,The system will be down for maintenance at 09:00.
ham,Thanks for your help with the document yesterday.
ham,I will be working from home today reachable on my mobile.
ham,I have updated the report with your comments.
ham,We can schedule a quick call tomorrow morning.
ham,Good morning I hope your meeting goes well.
spam,Great news You qualify for an upgrade and can save R200 Visit http://reward-now.co.za today.
ham,Your delivery has been delayed by one day.
spam,You are our lucky WINNER of an R300 shopping voucher SMS WIN to 31990 at R1.50 per SMS.
ham,Please call me when you arrive at the station.
ham,Please confirm you can attend the training on Monday.
spam,FLASH SALE Up to 70 percent off selected items Shop now at http://promo-sa.co.za and save hundreds of rand.
ham,Good morning I hope your team stand-up goes well.
ham,Please send me the address for tomorrows event.
ham,Your parcel is ready for collection at home.
ham,Do not forget to bring your ID document for registration.
ham,Please let me know your arrival time.
ham,Please confirm you can attend the training on Tuesday.
spam,Limited offer get a new smartphone from only R150 per month Call 0839876543 for details.
ham,Please collect the keys from reception before 11:00.
ham,Please send me the invoice for last month.
ham,Your appointment reminder Thursday at 15:00.
ham,Please confirm you can attend the training on Monday.
ham,Reminder lecture starts in 20 minutes.
spam,WIN a grocery voucher worth R750 SMS WIN to 31990 now SMS charged at R1.00.
ham,Meeting postponed to Monday same time same place.
ham,I will call you during my lunch break.
ham,Please send me the invoice for last month.
ham,The courier will deliver the package today before 15:00.
spam,Your subscription has been selected for a loyalty gift worth R2000 Call 0845556677 to claim.
ham,Your appointment is confirmed for Friday at 18:00.
ham,I have transferred the slides deck to your folder.
ham,Your parcel is ready for collection at reception.
ham,I will call you during my lunch break.
ham,Your laptop is ready for collection from IT support.
ham,I will be working from home today reachable on my mobile.
spam,Important verify your account to access a bonus of up to R150 Visit http://loan-fast.co.za today.
ham,Your parcel is ready for collection at the airport.
ham,Let us finalise the budget by Tuesday.
ham,The courier will deliver the package today before 16:00.
ham,Your appointment reminder Monday at 09:30.
spam,URGENT Your mobile number has WON R250 in our prize draw Call 0845556677 now.
ham,Let us finalise the budget by Friday.
ham,Do not forget to bring your ID document for registration.
ham,The kids are excited about the trip this weekend.
ham,Good morning I hope your exam goes well.
ham,I will send you the meeting link closer to the time.
ham,We should leave by 14:00 to miss traffic.
ham,The kids are excited about the trip this weekend.
ham,I will pick you up at 15:00 outside your building.
ham,I have updated the report with your comments.
ham,I have booked the meeting room for 14:00.
ham,Your laptop is ready for collection from IT support.
ham,The exam timetable has been published on the portal.
ham,I have printed the documents and left them on your desk.
ham,I will send you the meeting link closer to the time.
ham,Please review the attached contract when you have time.
ham,Hey are we still meeting for 18:00?
ham,Meeting postponed to Monday same time same place.
ham,I will be working from home today reachable on my mobile.
ham,We can schedule a quick call tomorrow morning.
ham,Your order has been shipped and should arrive on Monday.
ham,Meeting postponed to Friday same time same place.
ham,Your subscription has been renewed successfully.
ham,I have updated the report with your comments.
ham,I have updated the report with your comments.
spam,Final notice your reward of R300 will expire tonight Reply YES to 34567 at R1.00 to keep it.
ham,I will upload the slides after the lecture.
ham,Please send me the address for tomorrows event.
ham,Hey are we still meeting for 17:30?
ham,Please collect the keys from reception before 15:00.
spam,Special promotion get 5GB data for only R250 Reply DATA to 32145 to subscribe.
spam,WIN a grocery voucher worth R10000 SMS WIN to 37100 now SMS charged at R1.00.
spam,You have been selected for an exclusive R2000 discount on your next bill Call 0800123456 to accept.
ham,Your appointment reminder Friday at 14:00.
ham,Your application has been received and is under review.
ham,I will send you a summary of the meeting later.
spam,Final notice your reward of R2000 will expire tonight Reply YES to 34567 at R2.00 to keep it.
ham,I have booked the meeting room for 15:00.
ham,Happy birthday! Wishing you a wonderful day.
ham,Your order has been shipped and should arrive on Wednesday.
ham,Let us meet at the entrance at 09:30 tomorrow.
spam,Important verify your account to access a bonus of up to R200 Visit http://reward-now.co.za today.
ham,I have emailed you the link for the online meeting.
ham,Do not forget to bring your ID document for registration.
ham,Hey are we still meeting for 15:00?
ham,Can you confirm that you received the payment?
spam,URGENT Your mobile number has WON R100 in our prize draw Call 0871239876 now.
spam,URGENT You have an unclaimed prize worth R10000 Call 0871239876 within 24 hours.
ham,Your delivery has been delayed by one day.
ham,I have transferred the files to your folder.
ham,We should leave by 09:00 to miss traffic.
ham,Hey are we still meeting for 15:00?
ham,Let us finalise the budget by Wednesday.
ham,The meeting has moved to conference room 1 see you there.
ham,Hey are we still meeting for 14:00?
ham,The kids are excited about the trip this weekend.
ham,Your parcel is ready for collection at reception.
ham,We should leave by 18:00 to miss traffic.
ham,The meeting has moved to boardroom A see you there.
ham,Please confirm you can attend the training on Monday.
ham,Let us meet at the entrance at 10:00 tomorrow.
ham,Please call me when you arrive at the station.
ham,The kids are excited about the trip this weekend.
ham,Happy birthday! Wishing you a wonderful day.
ham,Your parcel is ready for collection at home.
ham,Your appointment reminder Thursday at 16:00.
ham,Please review the attached proposal when you have time.
ham,I will be working from home today reachable on my mobile.
ham,I will be working from home today reachable on my mobile.
ham,The meeting has moved to room B3 see you there.
ham,I will be working from home today reachable on my mobile.
ham,Your application has been received and is under review.
spam,URGENT You have an unclaimed prize worth R1500 Call 0839876543 within 24 hours.
ham,Please send me the address for tomorrows event.
ham,Reminder meeting starts in 15 minutes.
spam,Important verify your account to access a bonus of up to R250 Visit http://deal-zone.co.za today.
